hours_sleep,hours_work,breaks,meetings,commute_min,exercise_days,social_interaction,coffee_cups,screen_time_outside_work,job_satisfaction,perceived_stress,mood,burnout_risk
5.3052355583976505,12.290298255546777,1,5,17.717129375056306,1.4443640860510265,4.291365156812194,1,7.391022986526666,7.979247967660722,0.0,6.162867051418599,1
8.758778522705864,5.624803161940974,2,4,60.490343622318065,1.4702736808613492,2.238460844729863,4,6.158622952805614,5.572404343979157,1.2500949565647899,3.988340341131682,0
6.7290684394161575,8.619641420454055,0,1,21.101072182094946,0.9837867282678863,0.9885419460280804,1,6.622668364501428,4.950377892673182,5.218633718840397,2.2474071232770783,1
7.081033845625509,9.267553761864196,1,3,62.02148612328785,1.5469873041648994,0.4768990744533217,1,6.109791197029424,4.739620152889939,2.801673370681831,3.9676243399415267,1
5.290302176543852,8.827598194902997,1,3,47.83681159189626,0.8381810786656813,4.974149177775722,3,8.319606725321833,5.930204992901334,2.3391503550030595,3.511852955757886,1
6.346740730569781,7.629424682244584,0,1,26.90700586878333,1.8400241131966846,1.5673765677962588,0,5.804953548636101,6.574920763205211,5.289635946447536,3.38493784667724,1
7.133107107651839,7.740358600533147,4,5,0.0,1.4791706592562992,2.511729880507595,1,10.34176880971686,8.836360721982773,1.5418383915509293,5.958622825170452,0
5.618807707093237,8.08762294395822,6,3,29.613633914563287,1.9535864120913147,4.981816689116364,1,7.396098516629646,3.3999867516376314,5.46372343785154,1.6117105327581736,0
7.450837622014807,7.705995996743023,4,2,32.03260107066849,1.8033010722315381,0.5791478167815125,2,8.022970589133193,1.878544534905124,6.7253924558129485,0.8745288628056637,1
6.279233572097434,9.92775823358982,3,3,53.344354666087455,2.664448110513987,5.238396764212588,2,6.013139070174681,4.660880710144052,6.5809624036342775,2.796620201272679,1
6.649967500248068,12.421046003182703,1,3,61.76894352480224,1.9187895213854032,2.6195393191612473,1,6.621691011030551,3.7987850686899627,6.625156802610004,2.7357612498783603,1
6.277952065324723,6.885016429984333,4,3,16.30025641712505,2.353839176364434,1.2771250271418917,2,2.620729091105936,7.577174919797218,0.0,4.440095332004558,0
9.222733821410724,5.260394040841844,2,1,46.02363527976365,2.3641486050641864,2.6289736092766303,1,4.846029464905805,7.0466518985842725,0.0,2.873268926398028,0
6.983803330314479,7.82343590329749,3,5,45.30804312026699,2.154484551863447,1.9161048278977835,2,8.15530792581077,1.6124299124815828,10.0,0.7237916908602735,1
5.73074688525292,13.159418675308636,2,1,51.468254048208905,2.264391110573564,3.6612296983585737,2,5.8662513919103025,4.148202945310443,3.4068386040544416,3.848981873358494,1
7.987053894523827,6.392650864060538,0,4,39.97379824271089,1.5725224773892714,2.0278013491683335,4,3.750243389217507,1.7401382520479953,9.315254754552251,0.6380257474291855,1
5.534987620034773,11.278233610888135,2,2,0.0,3.82723998886304,0.13253668362143545,1,4.631582850351817,5.750510421292439,7.270875443383909,2.60435818258554,1
7.250636314005707,11.355401628152881,2,3,26.891551349444807,2.199981787799568,2.6691561983865157,4,4.615435061228563,7.19276994153506,3.1024251961312515,3.933069890788749,1
4.64839585134427,6.892823516584011,3,4,6.885848501661695,0.45380603801292285,0.9651824215701916,3,5.922154091639814,5.074202927366827,3.7249237196987632,2.768248832567882,1
5.406176741321883,9.137966158370551,1,3,25.947884541638523,0.9136705335502722,3.3064798259824797,3,4.331590066471067,2.089846560700821,5.058055355907755,2.0496675480245385,1
7.236233483042948,11.256793246257075,0,8,49.60008472267788,2.1852195082982973,1.2193045015750137,1,8.846123218017503,6.207813589527609,0.9121653378323304,4.665222320004845,1
7.886159895994492,7.241744518025026,1,2,36.10301671749945,1.633149956809334,2.267980795241871,3,6.416410217337675,4.867438182818432,5.88595151453434,5.220736907327718,1
7.2056419374279645,7.592839279795276,3,2,52.96181732794865,1.9132932300123682,3.273881706321504,2,3.2089706272542395,4.910611150339164,7.991341495560805,0.5418909852164069,0
6.861222061134112,6.836638172102712,1,1,36.83507841427079,0.3882513902208419,2.681311912448596,2,9.072281403787553,7.9999462689256005,1.2091355376653412,5.066832950131267,0
6.6386755652928535,5.970486538614266,1,1,4.033481206621946,2.351709976302974,3.3756454245015672,1,5.908433768079432,5.304687374494504,3.5838717012067676,2.373531762956749,0
5.225773611559087,6.701444909867986,2,5,0.0,0.5295383018136375,4.0204307485766355,1,7.0119861331359745,1.3861497867422046,10.0,0.2562648096469865,1
6.1361869499263495,5.552119466475487,5,2,32.9761752335918,3.642399966252517,1.2630994504030408,0,6.613482618752189,2.2910566292850225,6.337048862905484,0.0,0
6.447233474848255,8.068166936518452,4,0,25.721470672976693,1.2108715130000076,2.903403689062938,3,6.834844062499213,9.485659160738619,1.0633066545182235,4.3029713299120695,0
8.2685466714627,6.460053537882716,2,2,10.461085212362356,2.129690671309179,0.0,3,5.312981941799887,8.05231712861153,2.0312857715594945,4.501853134002344,0
7.412341947482154,8.467571823581496,2,5,0.0,0.9549584888966522,3.3709999525237855,3,6.661525786516824,5.877161068292377,3.3039028145515115,4.02034519683624,0
4.884351813564719,4.888208707592746,5,4,15.305135730545816,0.20822725512303455,2.5487788044377364,1,5.701526770336561,2.759597117273368,7.2093265652535905,0.0,1
7.388900763273754,8.661760464428914,1,4,26.11017030270448,0.8764075490916979,1.524825354783043,1,6.724209553314573,6.482012305044977,7.044291924254981,2.081585426101652,1
6.53790126350042,9.667057923217849,2,4,43.317556474127805,1.5397200147523815,3.473579133444786,1,5.6285457377657,6.825729313577663,4.3833365746242485,3.5461735304985145,0
6.1876935996328495,4.012528714857089,1,4,33.7726216313596,0.38774322848304144,4.759046365777602,6,5.419916624661074,3.8512351877030513,8.333766420808907,0.9040398609379523,1
7.734011546609041,8.748113139695144,3,1,62.16134494345458,4.6314933997008065,2.2859733786015854,3,3.075934381819866,3.6045809923215777,4.5580302858383,4.716435795372542,1
8.237199426995142,10.455337984946585,0,3,9.287918879092114,1.8177232428137626,1.5827782646374198,1,5.989591131596657,5.9392484215955355,6.252623873619614,3.7929131328939167,1
8.117536142939437,5.580717962617589,0,1,47.621177841148665,1.1007594211480098,3.2475378936580674,4,6.449227333113307,4.646831910521964,6.631209040416006,2.1348081562174364,1
5.992938972132833,11.345144773675408,2,4,30.94597486257456,3.051752652350371,0.9965900000304591,1,9.6977481109645,5.8498692451814644,1.1509385616998,6.343518780744737,1
6.628945148978542,8.83803801873209,1,4,43.89338248237169,1.5303297826933617,2.009427944196691,1,6.958732013276649,7.794356033706892,3.2852254330353077,4.8099428506696285,0
7.397516117684277,6.589976288483182,1,3,21.26970273468913,2.5879136751746246,4.833603242475753,2,4.550635515180149,4.217303918781975,4.75614780762867,2.178407453973848,0
8.170654152546831,7.8884618446845876,2,3,51.4336074778118,0.7820233423204198,3.0932688447184313,0,3.9706447494205395,2.8830372076395987,4.025355439709169,2.7216888442407168,0
6.424990914585652,9.116653825043445,1,3,35.90449516690485,3.1298828979677875,0.18079955408075055,2,6.534875760010256,1.551148251332072,8.708403213323166,0.8384677578773504,1
6.77720922800342,8.152010782824822,2,4,16.411100301645014,0.9301037662359831,0.30451252908089854,0,4.510104681287112,6.5908969658614955,4.487188216263724,2.526639112220789,0
5.672398031192766,9.077511984892737,2,2,29.759519421736236,1.7774371626337002,3.243128538970163,1,4.863046339719036,4.074262218932977,6.228953918356149,0.8318015549484497,1
5.564552051103195,6.158652813841267,3,3,25.20888282125801,1.753825888398179,4.293585863876531,3,4.5037477681015154,6.0621643038946935,3.719558526413796,3.5917736860678136,0
7.975030986873038,8.338721648072156,3,4,39.783567012755874,3.466910628834985,0.5735678120607748,3,5.342826439402959,4.960163120113295,4.378666202970042,3.104267564237246,0
8.627488034284987,5.17257100619004,1,5,6.404465012509828,2.0387394867128514,3.6745689112447626,2,7.472244664753251,7.765790185933853,7.167385832749259,5.396429859852684,0
6.913587854103599,7.7775478773026,1,2,29.412965957686108,2.1627299180701454,4.995515261234578,1,2.0203244137476237,6.687072070075411,0.9477891528672973,5.823038521204993,1
8.204239477470429,6.19218471707042,1,2,37.906145052986616,2.9080776848216034,5.8317884819379575,0,8.589299848641383,6.423278454397698,5.322565510316709,3.589164676029232,0
7.433963230057161,6.528940114820466,2,1,30.660466143860663,0.8294359296876285,3.4968341397898146,2,5.591727645020477,4.0021118923178465,6.028734049460121,2.6040731451783112,0
6.225856294473851,10.472186350420875,2,2,56.938824887779916,1.4771794471916402,3.760203891828711,1,4.731835304227992,2.0336201944778547,6.25744679298808,2.4523650983904286,1
7.433674726610096,10.182620241188538,1,4,45.480455481421046,3.050047466068221,0.0,2,7.77552051134928,3.7563592005727497,6.146842698170093,0.7766867064027081,1
8.845643879759162,9.218276241814355,1,2,29.850384065185068,2.413643424377554,6.149628821993984,4,5.587499781106495,6.013230898897816,1.2009038259249492,4.36582612815684,0
6.957008753068058,5.815374470654842,3,2,34.33378194995346,1.5663901408028187,2.1367646803558182,1,3.9062876400871906,8.13823971713712,0.6707794692491729,5.331477115275193,0
8.877572386976807,7.367183100610396,1,4,35.91331102963999,2.74626150975748,1.599793262362438,4,2.956332855098628,9.6320710564643,0.2740602918644889,6.774069335145599,0
3.856305875092307,10.426195399958367,5,3,38.06599208333648,1.2136771301017584,2.6171907983405633,0,7.390889472785107,3.272260177441792,3.625505705359948,1.6549240732490964,0
7.986283005250269,8.28343382727981,2,4,0.0,1.2267053165901112,5.267510121278146,1,7.519474922116427,3.31544738405905,7.697317692917066,1.4923936553847996,1
7.104456481885806,12.63865907996339,3,1,23.969474084613058,1.0483806852454896,6.312069071315323,0,5.173903022330349,2.8712783868637977,5.201199531313137,1.8940652044837178,1
6.641191179440959,8.786635678788743,0,3,0.3112186361314748,2.2937362048066054,3.1881130192137666,1,8.642649722759947,3.0779083718412625,4.018649712131633,2.8804505697302476,0
7.110112931842603,8.384098232980064,3,6,55.56561894918973,1.1697799813760974,4.497126258905483,1,6.071661888828654,3.7319960470375597,4.107168481305699,3.8724984257799924,0
4.614917302478929,7.3817670715949975,0,3,28.783009599941444,3.5507107256264288,3.064806073028256,5,8.656009771542962,8.481233236381836,5.870675087289137,3.37141455566293,1
6.736393734594985,8.267081809564564,4,1,26.133181006407543,5.352858025846617,1.443306790472724,1,4.08526473656768,9.044392072792624,0.0,9.031626292522283,0
7.4285350858140955,7.695060327238912,1,3,47.9359466406647,1.0030501363338953,5.215115506182436,1,3.8404077082341854,8.288503872920861,2.5837423046187196,7.094554930523505,0
8.77347285368982,9.416217353377181,2,6,38.446495948997494,1.582660178964507,2.0668087794654166,0,4.972701392637986,6.460839223115782,2.035888234845645,6.042015406662662,0
6.378075738071623,9.913404633589169,3,4,7.427309712415855,2.679363427196371,5.3032961600578234,3,5.200871261879924,5.662927038626364,3.6368166183385124,4.495607020862035,1
6.029807676528175,6.428021078984101,1,4,28.581892749452624,2.2929140650302817,4.947811994653626,2,8.30217372062402,3.1306092246523494,8.077252632708316,3.3306278533367815,1
6.397891547698556,5.337534092884444,0,1,23.296660535472302,1.4096901236276032,3.921054395935812,2,6.586686180091148,6.586882378217924,4.522755051459917,3.281465852431064,1
8.09848254124249,4.327589253793407,2,5,0.0,2.2905707606210686,5.743462134381529,2,4.481514636146953,8.106607323446868,0.5319998382295508,5.3402420062300795,0
7.394501331591622,9.015982653825088,2,0,16.19447533525591,2.589032948949871,6.3485190497786075,3,6.0223178232471435,7.105626960674714,0.1787250260586979,5.300931229699031,0
6.364287755479554,5.793266787652253,2,5,26.32919355967069,2.6839920152320658,2.737134955553533,1,5.143896431702834,6.120764689066876,5.123517258334402,2.348234475582747,1
7.615920919736027,3.6942188140950343,0,2,27.70098137016315,3.7503349124060135,1.786808822375353,1,4.392483771339972,5.12218410478186,5.982570281236828,3.2622081875421816,0
7.116493059217649,8.777157209061928,3,0,0.3553715264538262,2.786969218612132,0.2035952441152915,1,5.8405164702046735,8.089382310270496,1.3406786721531274,5.530070265508545,0
8.162373988639468,12.985999034865582,5,3,53.03331166094951,1.538496257749789,6.367023383145384,3,5.618287779015862,7.585025556888606,3.2988632107281504,5.252164703210322,0
6.1575362873471775,7.987858176920214,1,6,27.957938822171222,1.021706025552911,2.3404769866223254,4,4.468642764031516,5.7330954053403005,3.3752456327086287,3.2606018961163827,1
6.606805424082678,9.676981548903283,2,3,30.751061533211256,1.5390379552431004,4.702555285652609,3,4.447271957074889,6.6564291133668245,1.689495756563599,4.740628178687288,1
6.52947021624141,8.16365871709513,2,2,38.012832766796734,2.1922505211789387,1.8881169487357752,0,7.6291931531795765,4.101826614950594,5.906097747291556,3.8961723484006487,1
5.243782062241458,7.8022206936177145,6,2,14.238474921926576,0.5095961882444933,5.307398461368052,3,6.846831710850357,6.3600978743613945,4.677967607821641,3.711585279929568,0
7.355344332477491,9.838152965975537,1,2,39.12711946265392,1.7415093246676818,1.94982361227688,3,7.887337459213929,3.2639246439240335,7.354575895180834,2.428704899538892,1
7.313266326615867,7.419450911622698,2,3,22.65850707963634,4.2989615374087276,1.2124212995739851,0,5.432496474356579,8.455346940412593,2.562978419740752,5.674799942271406,0
7.006136147970953,8.534784628143806,1,7,12.06828918705617,5.517789772130299,2.6872403535693747,3,3.8245285597534426,2.443025906861654,6.035816346560093,0.7535183552575817,1
6.718495439949824,8.643395612392027,1,0,41.46894986710798,2.1620133507151835,2.202336448557544,4,4.852195725911646,5.210786286651122,7.952975962865383,0.24768533532778636,1
5.301555109539503,6.6638190927139025,2,3,59.833477176036155,0.5260109491747158,3.8944496781918185,1,8.054628011940009,6.200426724789284,3.1148115645334666,5.456087587934257,0
6.495225612681569,9.984084699073046,0,3,44.49658746971664,2.47531523565826,2.9229076092112147,3,2.79919120294008,2.27196974562456,7.490198951422258,0.5764277950387808,1
6.588742580167876,7.650080486609182,4,4,48.45955130280862,0.4721260350644527,3.941553591827882,2,8.889421769046756,3.582949083394427,3.7797390981698378,1.8250174286363134,1
6.037267276934058,6.48850968101431,2,3,19.58738786875402,1.40224780745225,2.563467790372059,1,3.779680712709328,8.185713676659294,1.4265760107461385,5.158121180113327,0
6.806457146000789,9.073019687140807,3,3,0.0,2.224571879255866,2.002338943471792,5,7.559353031885776,2.0853641756904313,8.979111298012603,1.0693574141759525,1
7.484861028177446,6.203064036417926,1,3,59.80275044199682,2.6165181252247756,2.12465917815589,1,3.9590829015822626,3.713756395262343,7.811264830122987,2.463348876667713,1
9.263423081452636,8.056362314738257,1,3,71.0902977880952,3.7573794101219775,6.067408197046539,0,4.809663900185916,7.908205407154179,5.215676067219385,7.100747196384097,0
7.209493375398207,7.981762006711593,3,7,60.85613547539364,0.4949052337281789,3.337756398340404,2,1.8850459349912958,5.858478004772788,5.181991786878133,4.531730153700389,0
7.309060468867317,10.171791131663156,2,2,23.284281220405006,1.837692840504341,0.024356685820433377,1,9.707597122049592,4.560752969765324,5.993073421834082,1.4389380454811718,1
6.910664901080599,8.949396465759905,2,2,6.907313225423117,1.2760140400662623,2.2196864798188782,4,7.149661500097281,3.036457817015271,6.070951959956091,2.585098565507307,1
4.69747454164115,7.949946082509713,0,3,8.686346043608669,2.7137338376494267,3.1452990487138135,1,7.267397030725021,2.391614361171632,6.284904822362354,0.7574963136128364,1
6.96818334946094,9.635532598400575,1,3,0.0,0.7643875826042787,5.768099521875568,1,5.014264354656191,9.135292457772278,2.8052045715640332,5.157699995891205,0
7.072276251929232,10.780415098034627,2,4,27.85242763179909,0.6169673924530922,4.543048073834849,2,4.138491299500239,7.3402621181384315,4.561878585339386,2.8281332344507932,0
9.955890534982343,9.115620612703724,0,2,62.11355916164909,1.9562911125312439,1.6174232452771273,1,7.553061214475575,5.5077576798613945,2.33821691844106,2.878485339253681,0
6.769166842262653,8.02070523968676,4,3,27.166747362555135,0.3024976590378442,6.627533630358677,3,3.593750816502426,4.5305431261654165,6.915648648141547,2.1258269439296256,0
7.361856810800335,5.376327535299681,5,3,36.046458006965494,3.1920678559861635,2.953259452797784,5,5.665746279521594,8.777326883439203,2.523440499352482,4.617721376007017,0
6.958345876353708,5.869772673849255,0,3,57.51193928608417,2.4886078283739925,4.869494716612417,1,3.4985397670825633,7.26571624616973,0.5066659838018812,6.441909428729175,0
5.597586354856562,7.389550591290664,0,2,21.918093763352005,1.778007030702143,1.267487253900146,2,6.247896893170666,1.3183231007522986,9.762590508826055,0.0,1
8.371387377418024,6.780975595681434,6,3,70.7106291343919,1.3225965036498732,0.0,3,2.1661744710574315,6.980168702620173,0.9207383784162126,5.200696567323986,0
7.902319639224129,7.626057394029108,0,1,69.84188814994907,1.8784822202946183,0.887352764447459,3,3.0388424532779457,0.3660084895991467,4.775405575053877,2.5481545678385524,1
7.949238336451656,8.113299849794215,1,5,27.377773226390346,1.8153174452540806,0.0,3,4.280361091335235,6.917102217003292,2.762692955612609,2.8290439978599284,0
5.908735054246313,9.059385508713461,0,4,18.449314719615742,3.6718677794528607,6.168133990879363,2,7.22950614821064,6.548936438644515,3.966692971865463,3.585775267880751,1
8.683353173123319,7.859002443881818,3,3,43.94476092780626,3.7090410730762198,3.321799378329624,0,4.937364577476137,2.4954263258303317,7.274432064403442,2.2945372823499324,0
5.317778724649263,8.973003287652404,2,4,23.04950114962284,3.621680388408532,1.613033972327953,2,7.9671966462294055,5.064510523355951,10.0,1.605151472505437,1
7.7042285125603245,8.12894882962024,3,3,6.868895658653273,3.881916496197139,3.6789360449701816,3,9.001396555318928,5.557773042163286,5.199929416306663,4.892417875067842,0
9.628546750971974,4.049066867292257,5,3,55.624773070459604,2.4337914697404073,3.2840010542702487,2,5.382713740623412,2.7574009384023483,7.5368827001950525,2.9661122310288413,0
5.8113564098431745,6.121329212362491,5,4,54.3289477455416,1.2000750551575343,3.931400093420987,0,3.043105159458338,1.288118614751653,9.571063991876528,0.0,1
6.320442724476674,7.7118248885567695,2,3,33.11023207527121,3.3499828486607344,4.814297101704403,3,7.931359912552096,7.693775503777397,1.4235864874224076,5.733232784741258,0
7.11958163810517,5.580610514317785,3,4,4.742704925436442,3.829394844856137,2.565118270462477,4,2.916867656290264,9.16139136819761,2.6975667559894685,6.0433542576572625,0
6.395829215060561,9.199857459992408,6,2,5.409474975652277,3.048148346184025,1.6802410408485198,1,4.193472589789026,6.070592960983458,4.651410931370745,1.9832575937692583,0
5.139203882720641,11.061501664687395,3,5,32.14458576838305,3.0963103322784873,4.241662821557877,4,2.597871458147226,1.2401475380209062,9.390195869764074,0.0,1
7.082275569767233,10.437523703394634,2,4,20.002579309899353,1.3888229907736063,4.203499166826699,0,7.9263294507086846,0.7628145045384792,7.988945049727643,0.6454392406130133,1
5.725235543528674,7.573114258139584,3,2,23.17814135716784,3.150711875176333,3.1511037121820173,3,7.144171365108846,4.126167618200226,2.7451717289015876,3.707038189175733,0
7.568310916762218,10.981452273699905,1,3,50.43926310120007,0.9804538042733875,6.266331283021159,3,9.236571449915221,3.650374245824761,5.346853576020658,1.6605382867250866,1
5.896690918919436,8.297334914404223,1,4,44.663586348451155,3.5865151489870306,2.343266815707522,3,5.117488780979861,5.924084010962626,4.641183701557159,2.1855189531868433,0
8.859921286021047,7.325828057763921,4,4,57.562853609952256,1.485762338284521,1.6502130425470976,3,4.352049683178434,8.81513630074352,0.2954647397665878,5.901261775527434,0
6.060096049196516,6.7731946729181205,0,4,10.187535532454849,0.5924453163280984,3.6271371412599027,2,4.950378731326079,3.5232004766266467,7.060253857508095,3.2632604386994357,1
6.6135261805531895,7.395060627023743,6,5,23.13616862626576,4.117762007230532,1.9875932146297526,1,3.3344584501404557,6.328867887758992,3.206408358528398,3.4848955743956522,0
7.9762206608436035,7.223646362917543,2,2,45.17963390920225,3.128863883849235,3.743274786217343,3,8.85730356125779,1.1803628309886123,9.680796138264435,1.780688014356966,0
5.522962820279254,8.340832444750976,3,3,38.961566820257836,2.5734884602043255,1.75048761624084,1,12.75326781725456,4.125024125889673,3.9213276223596987,4.165602286287903,0
7.272951921524955,8.32114796209973,2,3,60.64760765175244,2.3425761675071133,2.399636575602172,3,4.552376404245917,3.86238384741848,6.523396176351683,2.19358345755949,1
8.568571305138914,8.006092040306829,0,3,38.410734118081386,1.4568724907057153,5.836260630058748,3,7.185396161816462,3.2908111328643623,5.427280574432843,2.046248197747125,1
5.071020118526527,8.8738763394927,1,2,66.96218208211104,2.8780363922754044,2.391618964878482,3,5.689021749055217,3.892373580809123,3.031060534929605,3.2840898456814878,1
7.221560630238765,10.381292549572683,4,3,40.800356034462816,0.9934354068035198,1.8017226839740554,2,6.883480856336982,7.3997832533561585,2.269908500587092,4.67237248496654,0
7.311859353098108,9.899108270882648,3,2,51.2433489517732,0.7130865902371719,4.7560181830597505,3,8.11939737160828,8.49005521343313,4.582579934202963,3.618515050839094,1
7.938187446132773,5.030204063100193,3,6,23.529701064310856,3.5532790922049964,1.4234370745699594,1,3.7138172623312635,5.8656842302603245,1.2171629540477107,4.210629496837871,0
5.515659146946302,2.8921577301960903,5,4,30.285744237679783,3.0520468912059373,1.960585154779398,2,5.042818896738815,6.670885397021293,3.5678991037671053,4.28054763015379,0
5.415452064298869,9.868639822478547,1,2,48.218888076789504,3.506935784105362,3.864841680763492,1,8.406311119873367,8.192880212562887,3.402273913965562,5.68174374260625,1
7.626329878740277,5.266242603169157,4,1,62.25956341186109,4.379060433279286,4.407617135809938,4,7.017669789081614,6.0937720045197175,8.506289365769184,2.848546066873369,0
7.356381607879824,7.550469196214633,1,4,44.58473898621506,0.9005255760606673,4.830714586621612,3,6.654639485455778,3.6699733471170743,5.34416068798955,2.310744194492743,1
7.300591420415052,5.6597739478812805,1,4,28.33656456130761,2.5456355739776813,1.8791672516692728,4,7.019367681492433,4.486006945163772,4.249991845627602,3.7466017124399302,0
7.415737851396371,4.396039124839961,1,2,57.546700590566836,1.7712072893429673,3.89401300947918,4,7.21578301843307,2.010014291849015,5.656601316272452,1.5574186206258676,1
6.183970334105811,9.082925456409576,0,6,0.0,2.767371590272163,2.3008377006837306,4,8.315526837474243,6.6730576821096985,5.60797498758274,3.056588154783462,1
7.2787044365932045,9.518310320605293,1,3,1.5553099698625275,1.4732669695639498,2.0915165497340515,4,7.507547276658439,5.356226235319562,2.908945106202287,2.8589939715681796,1
7.351686967958417,6.846979198546562,4,0,43.63268447336778,3.3419173284431567,4.804819173438428,1,5.898546647005841,3.4884935757544366,5.770313560694864,1.9261475398619798,0
6.142778298368358,2.8179154157101802,2,3,30.282167125062497,3.109292614212906,2.1756684062106206,0,6.706072767130133,5.803290686997762,0.4988335582597272,7.260087369517503,0
9.238929413373707,6.907511103495034,1,1,42.110273022483305,2.4635564071082996,3.4173068940314697,0,5.8651420073145,7.280221620507276,4.487722064849776,4.548938355795819,0
7.568599505094145,8.783608010805093,1,2,31.28815044863884,0.28669039920876277,3.233369203845958,4,4.5077125929232595,5.00394074377867,7.3125758177773825,3.449782327321916,1
5.570435803356822,5.0421768624517425,1,3,41.418913892077455,1.6198766353676306,1.3938684354922461,3,5.896745095956666,6.429460078297852,5.262090048870878,4.556262570429871,0
7.787864330360596,8.36671983955831,2,2,13.711943580136186,4.291138541415497,4.449139283034481,0,5.772378895361217,4.1536117643358175,2.6357376729567465,3.9985508126939187,1
5.8303819957272145,7.969380301654009,2,3,41.40972172159381,2.7696277331803683,3.8404213405184304,1,2.6038160844059517,8.894627334395667,2.319674747162946,5.665507608137878,0
7.944501524490942,9.158582999202176,0,3,49.88829056415169,3.647433639019234,0.020564082194368893,2,7.5498699188441,3.1748856374193757,3.4797735931326224,3.098275371050146,1
8.390314694808884,8.239160736828307,2,2,54.41101207862465,0.34165899155020485,3.416131666856015,1,7.888926891257244,5.988783648405775,4.127296955722706,2.057546503421116,0
6.015181217977948,6.053862118236889,1,5,70.27108589297399,0.3122980702930501,1.8405398487500686,1,7.087617812926492,5.762041770126389,4.648113389841205,1.1131799832823215,1
8.156051355093187,10.393143003328984,2,1,34.88196887004773,1.764951298739571,4.6456129596189415,6,7.769411639445709,8.249498074516286,2.3708683617002446,5.519165172665812,0
7.4953371123237975,7.68294085394606,2,3,35.47822173694358,2.519584672479591,0.831900244828863,1,5.6481817288969,3.2759137187702936,7.7933593465046425,1.044379448757591,1
7.986472191993388,7.945390920980136,0,3,0.0,2.7761737437586613,2.465284547055684,2,4.9718517773989355,7.019203158697812,2.9647296341836435,6.647883587984107,0
9.276151579184736,6.133464081853608,2,3,19.3717719772315,1.5242538033794277,3.5430368264826986,0,7.897810740793441,1.5268995445891482,4.548241429953746,2.0096818426092473,0
6.705534260796555,7.11343549761698,0,4,26.138358519867747,1.9055339701916196,3.0815104412128127,1,3.8824331181495846,8.004273509938992,3.0659685076600725,6.625711165964324,0
